,PassengerId,groupID,MemberID,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,cabin_sec,cabin_num,cabin_side
150,0171_01,0171,01,Earth,1,G/30/S,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,Coracy Gordanieves,True,G,30,S
151,0172_01,0172,01,Earth,1,G/24/P,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Hanna Johnshines,True,G,24,P
152,0173_01,0173,01,Earth,0,E/11/S,TRAPPIST-1e,58.0,0,0.0,985.0,0.0,5.0,0.0,Hilip Grifford,True,E,11,S
153,0174_01,0174,01,Earth,0,F/38/P,55 Cancri e,21.0,0,287.0,0.0,16.0,115.0,175.0,Doryn Lambles,False,F,38,P
154,0177_01,0177,01,Europa,0,B/2/S,TRAPPIST-1e,38.0,0,0.0,10346.0,1.0,14970.0,2111.0,Toperon Iniouser,False,B,2,S
155,0178_01,0178,01,Mars,0,D/6/S,TRAPPIST-1e,38.0,0,3414.0,0.0,161.0,28.0,119.0,Wees Knik,False,D,6,S
156,0179_01,0179,01,Earth,0,G/26/P,TRAPPIST-1e,19.0,0,1.0,219.0,673.0,2.0,11.0,Elaney Webstephrey,True,G,26,P
157,0179_02,0179,02,Earth,0,G/26/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,False,G,26,P
158,0179_03,0179,03,Earth,0,G/26/P,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,True,G,26,P
159,0181_01,0181,01,Earth,0,G/27/P,TRAPPIST-1e,20.0,0,0.0,0.0,3.0,299.0,92.0,Nancis Brighttt,False,G,27,P
160,0182_01,0182,01,Europa,1,C/3/P,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,True,C,3,P
161,0183_01,0183,01,Earth,0,F/36/S,TRAPPIST-1e,37.0,0,17.0,146.0,426.0,0.0,232.0,Stany Weaves,True,F,36,S
162,0186_01,0186,01,Earth,0,G/28/P,TRAPPIST-1e,25.0,0,62.0,0.0,0.0,0.0,956.0,Camiet Shephendry,False,G,28,P
163,0188_01,0188,01,Earth,1,G/31/S,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,Branda Romez,True,G,31,S
164,0189_01,0189,01,Earth,0,E/8/P,55 Cancri e,49.0,0,84.0,3.0,401.0,202.0,98.0,Helly Booters,False,E,8,P
165,0190_01,0190,01,Earth,1,G/32/S,55 Cancri e,11.0,0,0.0,0.0,0.0,0.0,0.0,,False,G,32,S
166,0192_01,0192,01,Earth,1,G/29/P,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,True,G,29,P
167,0192_02,0192,02,Earth,0,G/29/P,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,False,G,29,P
168,0192_03,0192,03,Earth,0,G/29/P,TRAPPIST-1e,39.0,0,0.0,0.0,10.0,898.0,0.0,Lilace Adavisons,False,G,29,P
169,0193_01,0193,01,Mars,1,F/41/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Sps Raf,True,F,41,P
170,0193_02,0193,02,Mars,0,F/41/P,TRAPPIST-1e,23.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",0.0,8.0,1072.0,0.0,Frook Raf,False,F,41,P
171,0193_03,0193,03,Mars,0,F/41/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Goles Raf,True,F,41,P
172,0195_01,0195,01,Mars,0,F/42/P,TRAPPIST-1e,39.0,0,406.0,0.0,867.0,0.0,0.0,Bar Floaf,True,F,42,P
173,0196_01,0196,01,Mars,0,D/5/P,PSO J318.5-22,25.0,0,1052.0,0.0,719.0,0.0,7.0,Caper Emead,False,D,5,P
174,0197_01,0197,01,Europa,0,C/5/P,TRAPPIST-1e,36.0,0,0.0,972.0,0.0,795.0,575.0,Astrak Dissper,False,C,5,P
175,0198_01,0198,01,Earth,0,G/30/P,PSO J318.5-22,52.0,0,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,True,G,30,P
176,0199_01,0199,01,Earth,1,G/33/S,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Regana Morrows,False,G,33,S
177,0200_01,0200,01,Earth,1,G/31/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,True,G,31,P
178,0201_01,0201,01,Europa,1,B/3/S,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,True,B,3,S
179,0201_02,0201,02,Europa,1,B/3/S,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,True,B,3,S
180,0202_01,0202,01,Europa,1,B/9/P,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,True,B,9,P
181,0202_02,0202,02,Europa,0,A/2/P,55 Cancri e,"<bound method Series.mode of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: Age, Length: 8693, dtype: object>",0,0.0,2433.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",878.0,443.0,Vegas Embleng,True,A,2,P
182,0203_01,0203,01,Europa,1,C/8/S,TRAPPIST-1e,51.0,0,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,True,C,8,S
183,0205_01,0205,01,Earth,0,G/34/S,TRAPPIST-1e,29.0,0,0.0,2.0,66.0,0.0,705.0,Carma Oneiles,False,G,34,S
184,0206_01,0206,01,Europa,0,C/9/S,55 Cancri e,"<bound method Series.mode of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: Age, Length: 8693, dtype: object>",0,2.0,1720.0,12.0,1125.0,122.0,Nuson Brugashed,True,C,9,S
185,0207_01,0207,01,Earth,1,G/32/P,PSO J318.5-22,19.0,0,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,False,G,32,P
186,0210_01,0210,01,Earth,1,D/6/P,55 Cancri e,24.0,0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",0.0,0.0,Arraid Inicont,True,D,6,P
187,0211_01,0211,01,Mars,0,F/44/P,TRAPPIST-1e,29.0,0,902.0,1.0,137.0,0.0,0.0,Pebuts Appie,True,F,44,P
188,0211_02,0211,02,Mars,1,F/44/P,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Corsh Appie,True,F,44,P
189,0211_03,0211,03,Mars,0,F/44/P,TRAPPIST-1e,17.0,0,848.0,0.0,307.0,182.0,0.0,Picers Date,False,F,44,P
190,0212_01,0212,01,Earth,0,E/9/P,TRAPPIST-1e,13.0,0,192.0,0.0,0.0,51.0,739.0,Inen Workmans,False,E,9,P
191,0212_02,0212,02,Earth,0,F/45/P,TRAPPIST-1e,35.0,0,147.0,188.0,0.0,10.0,387.0,Shally Workmans,False,F,45,P
192,0213_01,0213,01,Earth,0,F/46/P,TRAPPIST-1e,21.0,0,367.0,281.0,0.0,0.0,146.0,Carita Navages,False,F,46,P
193,0216_01,0216,01,Earth,0,F/40/S,55 Cancri e,21.0,0,0.0,56.0,0.0,0.0,1918.0,Searla Garnes,False,F,40,S
194,0217_01,0217,01,Earth,0,F/47/P,TRAPPIST-1e,38.0,0,1517.0,0.0,0.0,27.0,0.0,Prilly Shieldson,False,F,47,P
195,0219_01,0219,01,Earth,1,G/36/P,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Nica River,True,G,36,P
196,0220_01,0220,01,Earth,1,G/37/P,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,True,G,37,P
197,0220_02,0220,02,Earth,0,G/37/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,True,G,37,P
198,0220_03,0220,03,Earth,1,G/37/P,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,False,G,37,P
199,0220_04,0220,04,Earth,0,E/10/P,TRAPPIST-1e,25.0,0,122.0,84.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",0.0,0.0,Dont Wilsoney,False,E,10,P
200,0220_05,0220,05,Earth,0,F/48/P,TRAPPIST-1e,16.0,0,0.0,3.0,0.0,0.0,1099.0,Velyne Wilsoney,False,F,48,P
201,0220_06,0220,06,Earth,0,G/37/P,55 Cancri e,1.0,0,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,False,G,37,P
202,0220_07,0220,07,Earth,1,G/37/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,True,G,37,P
203,0221_01,0221,01,Mars,0,E/13/S,55 Cancri e,21.0,0,2237.0,0.0,119.0,0.0,0.0,Cowhex Blan,False,E,13,S
204,0221_02,0221,02,Mars,0,E/13/S,TRAPPIST-1e,23.0,0,1215.0,80.0,1.0,2.0,0.0,Yogark Reke,False,E,13,S
205,0221_03,0221,03,Mars,0,E/13/S,TRAPPIST-1e,33.0,0,1933.0,12.0,188.0,1.0,0.0,Jacks Reke,False,E,13,S
206,0221_04,0221,04,Mars,1,E/13/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Eerch Reke,True,E,13,S
207,0221_05,0221,05,Mars,0,E/13/S,TRAPPIST-1e,41.0,0,1230.0,0.0,301.0,43.0,1023.0,Panbug Reke,False,E,13,S
208,0221_06,0221,06,Mars,0,E/13/S,TRAPPIST-1e,16.0,0,915.0,0.0,221.0,234.0,0.0,Gran Reke,False,E,13,S
209,0221_07,0221,07,Mars,1,E/13/S,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Rohs Reke,False,E,13,S
210,0222_01,0222,01,Mars,0,F/41/S,TRAPPIST-1e,20.0,0,1406.0,0.0,0.0,11.0,0.0,Gone Perte,False,F,41,S
211,0222_02,0222,02,Mars,1,F/41/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Colf Deva,True,F,41,S
212,0222_03,0222,03,Mars,1,E/14/S,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Grake Perte,True,E,14,S
213,0223_01,0223,01,Earth,0,G/35/S,TRAPPIST-1e,21.0,0,0.0,2.0,665.0,0.0,9.0,Evan Sykess,False,G,35,S
214,0224_01,0224,01,Mars,0,F/42/S,TRAPPIST-1e,32.0,1,181.0,0.0,5.0,1634.0,0.0,Blues Queen,False,F,42,S
215,0225_01,0225,01,Earth,1,G/38/P,PSO J318.5-22,58.0,0,0.0,0.0,0.0,0.0,0.0,Carly Hortis,True,G,38,P
216,0229_01,0229,01,Earth,0,F/43/S,TRAPPIST-1e,24.0,0,4.0,7.0,0.0,713.0,79.0,Done Sellahaney,False,F,43,S
217,0231_01,0231,01,Mars,0,F/44/S,TRAPPIST-1e,30.0,0,85.0,0.0,1.0,1720.0,0.0,Krus Nate,False,F,44,S
218,0232_01,0232,01,Earth,1,G/36/S,PSO J318.5-22,27.0,0,0.0,"<bound method Series.mean of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: FoodCourt, Length: 8693, dtype: object>",0.0,0.0,0.0,Nica Bakerrison,False,G,36,S
219,0233_01,0233,01,Mars,0,F/45/S,TRAPPIST-1e,32.0,0,56.0,0.0,256.0,1438.0,0.0,Teda Wist,False,F,45,S
220,0234_01,0234,01,Earth,0,F/50/P,TRAPPIST-1e,43.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",888.0,0.0,0.0,0.0,Keitha Josey,False,F,50,P
221,0237_01,0237,01,Europa,1,B/11/P,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Weias Aginge,True,B,11,P
222,0239_01,0239,01,Mars,0,,TRAPPIST-1e,37.0,0,637.0,0.0,0.0,92.0,319.0,Diedow Resty,False,,,
223,0240_01,0240,01,Mars,1,F/52/P,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Puffes Crie,True,F,52,P
224,0241_01,0241,01,Europa,0,E/11/P,55 Cancri e,33.0,0,0.0,1249.0,0.0,4812.0,1116.0,Alas Dischod,False,E,11,P
225,0242_01,0242,01,Earth,0,F/46/S,TRAPPIST-1e,18.0,0,313.0,1.0,691.0,283.0,0.0,Almone Sté,False,F,46,S
226,0243_01,0243,01,Earth,1,G/37/S,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,False,G,37,S
227,0244_01,0244,01,Mars,1,,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Froos Sad,True,,,
228,0244_02,0244,02,Mars,1,F/47/S,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,Tous Sad,True,F,47,S
229,0245_01,0245,01,Europa,0,C/6/P,55 Cancri e,46.0,0,0.0,3571.0,0.0,0.0,7.0,Glueba Repumparte,True,C,6,P
230,0245_02,0245,02,Europa,0,C/6/P,TRAPPIST-1e,33.0,0,0.0,86.0,796.0,584.0,10912.0,Anchib Repumparte,False,C,6,P
231,0246_01,0246,01,Mars,0,D/8/P,TRAPPIST-1e,21.0,0,2947.0,0.0,287.0,27.0,0.0,Mele Sesa,False,D,8,P
232,0248_01,0248,01,Europa,0,C/10/S,TRAPPIST-1e,33.0,0,0.0,1.0,0.0,8620.0,1063.0,Genifi Spanxibus,False,C,10,S
233,0250_01,0250,01,Earth,1,G/38/S,PSO J318.5-22,47.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",0.0,0.0,0.0,0.0,Camily Kramosley,False,G,38,S
234,0251_01,0251,01,Earth,1,C/11/S,55 Cancri e,54.0,0,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,True,C,11,S
235,0252_01,0252,01,Earth,0,F/53/P,TRAPPIST-1e,30.0,0,335.0,695.0,541.0,0.0,0.0,Leenny Byerry,False,F,53,P
236,0253_01,0253,01,Earth,0,G/42/P,TRAPPIST-1e,29.0,0,272.0,615.0,0.0,0.0,1.0,Dawne Cardner,False,G,42,P
237,0254_01,0254,01,Earth,0,F/54/P,TRAPPIST-1e,21.0,0,702.0,172.0,408.0,2.0,6.0,Race Stenson,True,F,54,P
238,0255_01,0255,01,Europa,1,A/3/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,True,A,3,S
239,0257_01,0257,01,Mars,0,F/49/S,55 Cancri e,21.0,0,1664.0,0.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",0.0,0.0,Errohs Berte,False,F,49,S
240,0257_02,0257,02,Mars,1,F/49/S,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0,Squars Berte,True,F,49,S
241,0258_01,0258,01,Earth,0,F/50/S,TRAPPIST-1e,22.0,0,0.0,0.0,313.0,299.0,92.0,Feryla Cooperkins,False,F,50,S
242,0260_01,0260,01,Europa,0,E/16/S,TRAPPIST-1e,26.0,0,0.0,4810.0,0.0,981.0,2054.0,Segino Inderly,False,E,16,S
243,0261_01,0261,01,Earth,0,F/56/P,TRAPPIST-1e,26.0,0,66.0,29.0,0.0,0.0,803.0,Dord Bookerson,False,F,56,P
244,0263_01,0263,01,Earth,1,G/43/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,Maen Merkins,True,G,43,P
245,0265_01,0265,01,Europa,1,D/8/S,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",0.0,Etair Herpumble,True,D,8,S
246,0267_01,0267,01,Earth,0,F/51/S,TRAPPIST-1e,13.0,0,118.0,0.0,0.0,754.0,1.0,Lilace Sancockett,False,F,51,S
247,0269_01,0269,01,Earth,0,F/52/S,55 Cancri e,47.0,0,0.0,231.0,592.0,0.0,0.0,Lerome Polliamposs,True,F,52,S
248,0270_01,0270,01,Earth,0,F/59/P,TRAPPIST-1e,63.0,0,0.0,25.0,128.0,0.0,1240.0,Cathya Fryersonis,False,F,59,P
249,0275_01,0275,01,Europa,1,D/9/S,55 Cancri e,"<bound method Series.mode of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: Age, Length: 8693, dtype: object>",0,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,True,D,9,S
250,0277_01,0277,01,Earth,0,F/61/P,55 Cancri e,50.0,0,44.0,2390.0,0.0,53.0,0.0,Byront Mcdanield,True,F,61,P
251,0278_01,0278,01,Earth,0,,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,888.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Judya Beachez,False,,,
252,0278_02,0278,02,Earth,0,G/45/P,TRAPPIST-1e,45.0,0,0.0,97.0,0.0,14.0,333.0,Marice Beachez,False,G,45,P
253,0281_01,0281,01,Earth,0,F/63/P,TRAPPIST-1e,19.0,0,0.0,0.0,2078.0,0.0,0.0,Derine Pierry,True,F,63,P
254,0282_01,0282,01,Earth,0,F/54/S,TRAPPIST-1e,21.0,0,0.0,918.0,0.0,0.0,0.0,Valex Baketton,True,F,54,S
255,0283_01,0283,01,Earth,1,G/46/P,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Jacky Santin,True,G,46,P
256,0283_02,0283,02,Earth,0,F/64/P,TRAPPIST-1e,22.0,0,146.0,654.0,1.0,0.0,2.0,Roydo Santin,True,F,64,P
257,0285_01,0285,01,Europa,1,E/16/P,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,True,E,16,P
258,0285_02,0285,02,Europa,1,E/16/P,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,True,E,16,P
259,0286_01,0286,01,Earth,0,F/65/P,55 Cancri e,57.0,0,3.0,1281.0,29.0,162.0,13.0,Carita Jimes,False,F,65,P
260,0287_01,0287,01,Europa,1,,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,True,,,
261,0287_02,0287,02,Europa,0,B/12/P,TRAPPIST-1e,28.0,0,0.0,587.0,32.0,6.0,1460.0,Alasym Bootty,False,B,12,P
262,0288_01,0288,01,Earth,0,F/55/S,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,828.0,Gory Delez,False,F,55,S
263,0289_01,0289,01,Europa,1,C/12/S,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,True,C,12,S
264,0290_01,0290,01,Europa,0,B/7/S,55 Cancri e,26.0,0,0.0,4458.0,0.0,1157.0,262.0,Skaton Excialing,True,B,7,S
265,0290_02,0290,02,Europa,1,B/7/S,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Algor Excialing,True,B,7,S
266,0290_03,0290,03,Europa,0,B/7/S,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,True,B,7,S
267,0290_04,0290,04,Europa,0,B/7/S,55 Cancri e,9.0,0,0.0,0.0,0.0,0.0,0.0,Atino Excialing,True,B,7,S
268,0291_01,0291,01,Europa,0,D/10/S,TRAPPIST-1e,40.0,0,0.0,6500.0,88.0,1090.0,0.0,Castab Brakeril,True,D,10,S
269,0294_01,0294,01,Europa,1,B/8/S,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",0.0,Phonons Roforhauge,True,B,8,S
270,0297_01,0297,01,Earth,0,G/47/P,TRAPPIST-1e,24.0,0,90.0,2.0,1324.0,17.0,0.0,Ernice Gardonadox,True,G,47,P
271,0298_01,0298,01,Europa,1,A/3/P,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,True,A,3,P
272,0301_01,0301,01,Earth,1,,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,False,,,
273,0302_01,0302,01,Earth,0,F/67/P,TRAPPIST-1e,23.0,0,0.0,0.0,15.0,0.0,1370.0,Lesley Shephendry,False,F,67,P
274,0303_01,0303,01,Earth,1,G/41/S,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,True,G,41,S
275,0304_01,0304,01,Europa,0,E/18/S,TRAPPIST-1e,28.0,0,0.0,422.0,0.0,1851.0,5166.0,Betena Ausivetpul,False,E,18,S
276,0305_01,0305,01,Europa,0,C/7/P,55 Cancri e,23.0,0,0.0,584.0,0.0,20.0,2469.0,Suhelik Geousker,False,C,7,P
277,0306_01,0306,01,Earth,0,E/19/S,TRAPPIST-1e,23.0,0,368.0,175.0,259.0,1.0,101.0,Dony Estevesters,False,E,19,S
278,0307_01,0307,01,Earth,0,F/59/S,TRAPPIST-1e,18.0,0,0.0,0.0,1359.0,0.0,0.0,Natald Hickett,True,F,59,S
279,0309_01,0309,01,Earth,0,F/60/S,TRAPPIST-1e,18.0,0,1194.0,0.0,157.0,6.0,0.0,Billya Bowerson,False,F,60,S
280,0310_01,0310,01,Europa,0,,TRAPPIST-1e,67.0,0,"<bound method Series.mean of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: RoomService, Length: 8693, dtype: object>",230.0,0.0,4476.0,241.0,Naviton Coudered,False,,,
281,0313_01,0313,01,Earth,0,F/68/P,PSO J318.5-22,60.0,0,7.0,540.0,1.0,0.0,4.0,Briney Mckinsond,True,F,68,P
282,0313_02,0313,02,Earth,1,G/50/P,55 Cancri e,"<bound method Series.mode of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: Age, Length: 8693, dtype: object>",0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",0.0,0.0,Jona Mckinsond,True,G,50,P
283,0313_03,0313,03,Earth,0,F/68/P,55 Cancri e,49.0,0,331.0,0.0,0.0,318.0,0.0,Jaimer Mckinsond,True,F,68,P
284,0313_04,0313,04,Earth,0,G/50/P,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,True,G,50,P
285,0314_01,0314,01,Earth,0,G/51/P,55 Cancri e,26.0,0,386.0,0.0,74.0,0.0,1330.0,Kell Kochroeders,False,G,51,P
286,0315_01,0315,01,Earth,1,G/42/S,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,True,G,42,S
287,0316_01,0316,01,Europa,0,B/9/S,TRAPPIST-1e,24.0,0,0.0,2628.0,"<bound method Series.mean of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: ShoppingMall, Length: 8693, dtype: object>",170.0,0.0,Hallah Sorbitter,True,B,9,S
288,0316_02,0316,02,Europa,1,B/9/S,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Beneba Sorbitter,True,B,9,S
289,0320_01,0320,01,Earth,0,G/44/S,TRAPPIST-1e,18.0,0,0.0,2.0,0.0,"<bound method Series.mean of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: Spa, Length: 8693, dtype: object>",0.0,Breney Bellarkerd,False,G,44,S
290,0320_02,0320,02,Earth,0,G/44/S,TRAPPIST-1e,21.0,0,0.0,5.0,3.0,0.0,"<bound method Series.mean of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: VRDeck, Length: 8693, dtype: object>",Garley Bellarkerd,False,G,44,S
291,0321_01,0321,01,Earth,0,F/61/S,TRAPPIST-1e,59.0,1,1018.0,0.0,209.0,0.0,0.0,Quites Bache,False,F,61,S
292,0322_01,0322,01,Earth,1,G/45/S,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,Annya Blange,False,G,45,S
293,0324_01,0324,01,Earth,1,G/53/P,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,False,G,53,P
294,0326_01,0326,01,Earth,1,G/47/S,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,False,G,47,S
295,0327_01,0327,01,Earth,0,,TRAPPIST-1e,19.0,0,17.0,0.0,784.0,0.0,2.0,Jasony Ocherman,True,,,
296,0330_01,0330,01,Europa,0,C/14/S,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,True,C,14,S
297,0330_02,0330,02,Europa,0,C/14/S,TRAPPIST-1e,32.0,0,247.0,4651.0,0.0,46.0,202.0,,True,C,14,S
298,0330_03,0330,03,Europa,0,C/14/S,TRAPPIST-1e,33.0,0,443.0,317.0,0.0,148.0,1260.0,Hekaton Siveduced,False,C,14,S
299,0331_01,0331,01,Earth,0,F/72/P,TRAPPIST-1e,25.0,0,0.0,0.0,251.0,0.0,552.0,Lewise Burchard,False,F,72,P
300,0333_01,0333,01,Mars,1,F/73/P,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Phios Melie,True,F,73,P
301,0334_01,0334,01,Mars,0,F/62/S,TRAPPIST-1e,29.0,0,5715.0,2.0,211.0,1476.0,0.0,Unfly Mushe,False,F,62,S
